timestamp,gyrX,gyrY,gyrZ
121201201,6.226,2.869,10.681
121201211,6.226,2.869,10.681
121201221,8.850,-0.061,3.723
121202001,8.850,-0.061,3.723
121202011,8.850,-0.061,-3.418
121202021,13.672,-0.305,-3.418
121202101,13.672,-0.305,-3.418
121202112,19.226,0.488,-10.681
121202122,19.226,0.488,-10.681
121202202,19.226,0.488,-10.681
121202212,24.292,0.000,-17.090
121202222,24.292,0.000,-17.090
121210002,24.292,0.000,-21.606
121210012,28.503,-1.465,-21.606
121210022,28.503,-1.465,-21.606
121210110,31.433,-2.869,-23.987
121210120,31.433,-2.869,-23.987
121210200,31.433,-2.869,-23.987
121210210,32.959,-4.089,-25.269
121210220,32.959,-4.089,-25.269
121211000,32.959,-4.089,-27.222
121211011,33.569,-5.737,-27.222
121211021,33.569,-5.737,-27.222
121211101,34.241,-7.263,-29.358
121211111,34.241,-7.263,-29.358
121211121,34.241,-7.263,-29.358
121211201,34.851,-7.874,-31.250
121211212,34.851,-7.874,-31.250
121211222,34.302,-8.545,-31.555
121212002,34.302,-8.545,-31.555
121212012,34.302,-8.545,-31.555
121212022,34.058,-8.911,-29.968
121212110,34.058,-8.911,-29.968
121212120,34.058,-8.911,-29.968
121212200,33.508,-8.606,-27.832
121212210,33.508,-8.606,-27.832
121212220,31.616,-7.935,-26.245
121220000,31.616,-7.935,-26.245
121220011,31.616,-7.935,-26.245
121220021,30.029,-7.751,-24.109
121220101,30.029,-7.751,-24.109
121220111,30.029,-7.751,-24.109
121220122,30.151,-9.705,-22.034
121220202,30.151,-9.705,-22.034
121220212,30.212,-13.367,-19.653
121220222,30.212,-13.367,-19.653
121221002,30.212,-13.367,-19.653
121221012,29.053,-17.456,-16.418
121221100,29.053,-17.456,-16.418
121221110,29.053,-21.118,-13.000
121221120,26.978,-21.118,-13.000
121221200,26.978,-21.118,-13.000
121221211,23.132,-22.461,-10.742
121221221,23.132,-22.461,-10.742
121222001,23.132,-22.461,-10.742
121222011,17.578,-20.874,-10.925
121222021,17.578,-20.874,-10.925
121222101,10.376,-17.151,-12.878
121222112,10.376,-17.151,-12.878
121222122,10.376,-17.151,-12.878
121222202,3.296,-12.939,-16.541
121222212,3.296,-12.939,-16.541
121222222,3.296,-12.939,-21.545
122000010,-3.113,-7.996,-21.545
122000020,-3.113,-7.996,-21.545
122000100,-7.751,-2.747,-24.963
122000110,-7.751,-2.747,-24.963
122000121,-7.751,-2.747,-24.963
122000201,-9.338,0.549,-24.109
122000211,-9.338,0.549,-24.109
122000221,-7.935,-0.977,-18.433
122001002,-7.935,-0.977,-18.433
122001012,-7.935,-0.977,-18.433
122001022,-4.944,-7.690,-9.460
122001102,-4.944,-7.690,-9.460
122001120,-4.944,-17.639,0.000
122001200,-1.770,-17.639,0.000
122001210,-1.770,-17.639,0.000
122001220,-0.916,-24.902,10.315
122002000,-0.916,-24.902,10.315
122002011,-0.916,-24.902,10.315
122002021,-3.845,-26.367,20.813
122002101,-3.845,-26.367,20.813
122002111,-10.986,-23.743,30.334
122002121,-10.986,-23.743,30.334
122002201,-10.986,-23.743,30.334
122002212,-21.057,-19.714,35.889
122002222,-21.057,-19.714,35.889
122010002,-21.057,-19.714,35.889
122010012,-31.677,-15.381,35.339
122010022,-31.677,-15.381,35.339
122010102,-42.908,-10.986,29.907
122010120,-42.908,-10.986,29.907
122010200,-42.908,-10.986,29.907
122010210,-51.147,-6.287,20.203
122010220,-51.147,-6.287,20.203
122011000,-51.147,-6.287,7.202
122011011,-50.903,-3.235,7.202
122011021,-50.903,-3.235,7.202
122011101,-40.100,-0.549,-3.784
122011111,-40.100,-0.549,-3.784
122011121,-40.100,-0.549,-3.784
122011202,-21.240,3.052,-10.498
122011212,-21.240,3.052,-10.498
122011222,-0.244,4.272,-10.437
122012002,-0.244,4.272,-10.437
122012012,-0.244,4.272,-10.437
122012100,20.447,1.221,-2.136
122012110,20.447,1.221,-2.136
122012120,20.447,1.221,-2.136
122012200,36.682,-2.869,11.414
122012210,36.682,-2.869,11.414
122012220,41.199,-4.211,25.696
122020000,41.199,-4.211,25.696
122020010,41.199,-4.211,25.696
122020020,29.297,0.549,33.875
122020100,29.297,0.549,33.875
122020110,29.297,0.549,33.875
122020120,8.240,9.399,33.386
122020200,8.240,9.399,33.386
122020210,8.240,9.399,33.386
122020220,-10.742,18.738,26.123
122021001,-10.742,18.738,26.123
122021011,-23.987,24.597,16.907
122021021,-23.987,24.597,16.907
122021101,-23.987,24.597,16.907
122021111,-29.785,23.743,10.437
122021121,-29.785,23.743,10.437
122021201,-29.785,23.743,10.437
122021211,-25.757,13.672,6.592
122021221,-25.757,13.672,6.592
122022001,-10.132,-1.892,5.615
122022012,-12.390,-1.892,5.615
122022022,-12.390,-1.892,5.615
122022102,2.869,-13.489,10.437
122022112,2.869,-13.489,10.437
122022122,2.869,-13.489,10.437
122022202,15.320,-14.832,21.851
122022220,15.320,-14.832,21.851
122100000,21.484,-7.874,37.048
122100010,21.484,-7.874,37.048
122100020,21.484,-7.874,37.048
122100100,21.423,0.793,49.744
122100110,21.423,0.793,49.744
122100120,21.423,0.793,49.744
122100200,14.709,7.935,55.237
122100210,14.709,7.935,55.237
122100220,14.709,7.935,55.237
122101000,1.709,14.282,53.040
122101010,1.709,14.282,53.040
122101020,1.709,24.780,44.556
122101100,-16.968,24.780,44.556
122101110,-16.968,24.780,44.556
122101120,-41.382,40.039,30.701
122101200,-41.382,40.039,30.701
122101211,-41.382,40.039,30.701
122101221,-63.477,55.176,15.564
122102001,-63.477,55.176,15.564
122102011,-63.477,55.176,15.564
122102021,-76.904,62.256,4.150
122102101,-76.904,62.256,4.150
122102111,-84.961,55.664,0.854
122102121,-84.961,55.664,0.854
122102201,-84.961,55.664,0.854
122102211,-75.684,33.569,-2.136
122102222,-75.684,33.569,-2.136
122110002,-75.684,33.569,-2.136
122110012,-52.429,15.137,-9.644
122110022,-52.429,15.137,-9.644
122110102,-40.955,-1.282,-8.179
122110112,-40.955,-1.282,-8.179
122110200,-40.955,-1.282,-8.179
122110210,-43.213,-7.446,-1.709
122110220,-43.213,-7.446,-1.709
122111001,-40.527,-7.019,5.737
122111011,-40.527,-7.019,5.737
122111021,-40.527,-7.019,5.737
122111101,-34.851,0.427,11.475
122111111,-34.851,0.427,11.475
122111122,-34.851,0.427,11.475
122111202,-34.363,7.507,24.780
122111212,-34.363,7.507,24.780
122111222,-21.362,14.709,47.180
122112002,-21.362,14.709,47.180
122112012,-21.362,14.709,47.180
122112022,-19.043,15.869,66.833
122112102,-19.043,15.869,66.833
122112112,-19.043,15.869,66.833
122112122,-11.169,16.785,68.481
122112210,-11.169,16.785,68.481
122112220,-11.169,19.287,60.547
122120000,-4.639,19.287,60.547
122120010,-4.639,19.287,60.547
122120020,-5.676,21.301,51.514
122120100,-5.676,21.301,51.514
122120110,-5.676,21.301,51.514
122120120,-10.071,23.682,39.063
122120200,-10.071,23.682,39.063
122120210,-10.071,23.682,23.437
122120221,-12.451,25.269,25.757
122121001,-12.451,25.269,25.757
122121011,-11.108,25.391,16.052
122121021,-11.108,25.391,16.052
122121101,-11.108,25.391,16.052
122121111,-3.479,22.766,7.080
122121121,-3.479,22.766,7.080
122121201,-3.479,22.766,7.080
122121211,-2.136,12.756,5.127
122121221,-2.136,12.756,5.127
122122001,13.489,2.075,10.254
122122012,0.366,2.075,10.254
122122022,0.366,2.075,10.254
122122101,3.784,-7.080,13.794
122122112,3.784,-7.080,13.794
122122122,3.784,-7.080,13.794
122122202,6.470,-15.991,17.700
122122212,6.470,-15.991,17.700
122122222,6.470,-15.991,17.700
122200002,7.019,-23.804,21.851
122200012,7.019,-23.804,21.851
122200022,6.165,-27.527,24.353
122200102,6.165,-27.527,24.353
122200112,6.165,-27.527,24.353
122200200,1.831,-31.555,24.597
122200210,1.831,-31.555,24.597
122200220,1.831,-31.555,24.597
122201000,-2.014,-35.583,23.743
122201010,-2.014,-35.583,23.743
122201020,-3.784,-38.757,21.729
122201100,-3.784,-38.757,21.729
122201111,-3.784,-38.757,21.729
122201121,-4.944,-40.710,18.311
122201201,-4.944,-40.710,18.311
122201211,-4.944,-40.710,18.311
122201221,-3.479,-40.527,12.512
122202002,-3.479,-40.527,12.512
122202012,0.427,-36.926,4.700
122202022,0.427,-36.926,4.700
122202102,0.427,-36.926,4.700
122202112,4.639,-29.907,-4.456
122202122,4.639,-29.907,-4.456
122202210,4.639,-29.907,-4.456
122202220,8.484,-18.311,-14.893
122210000,8.484,-18.311,-14.893
122210010,11.780,-4.150,-25.696
122210020,11.780,-4.150,-25.696
122210101,11.780,-4.150,-25.696
122210111,15.137,9.033,-34.668
122210121,15.137,9.033,-34.668
122210201,15.137,16.357,-39.551
122210211,18.677,16.357,-39.551
122210221,18.677,16.357,-39.551
122211001,23.376,16.052,-39.612
122211012,23.376,16.052,-39.612
122211022,23.376,16.052,-39.612
122211102,30.884,8.850,-35.767
122211112,30.884,8.850,-35.767
122211122,30.884,8.850,-28.015
122211202,40.222,-4.150,-28.015
122211212,40.222,-4.150,-28.015
122211222,47.485,-20.691,-17.151
122212010,47.485,-20.691,-17.151
122212020,47.485,-20.691,-17.151
122212100,52.124,-36.072,-7.019
122212110,52.124,-36.072,-7.019
122212120,52.124,-41.992,-1.404
122212201,52.063,-41.992,-1.404
122212211,52.063,-41.992,-1.404
122212221,42.664,-34.729,0.488
122220001,42.664,-34.729,0.488
122220011,42.664,-34.729,0.488
122220021,28.809,-18.921,-3.845
122220101,28.809,-18.921,-3.845
122220111,13.184,-3.296,-14.221
122220122,14.465,-3.296,-14.221
122220202,14.465,-3.296,-14.221
122220212,4.028,6.775,-23.987
122220222,4.028,6.775,-23.987
122221002,4.028,6.775,-23.987
122221012,0.671,8.240,-32.654
122221022,0.671,8.240,-32.654
122221110,0.671,2.991,-39.612
122221120,4.944,2.991,-39.612
122221200,4.944,2.991,-39.612
122221210,13.977,-6.226,-41.931
122221220,13.977,-6.226,-41.931
122222000,13.977,-6.226,-41.931
122222010,22.888,-15.198,-37.720
122222021,22.888,-15.198,-37.720
122222101,22.888,-20.508,-28.809
122222111,30.640,-20.508,-28.809
122222121,30.640,-20.508,-28.809
122222201,32.776,-21.606,-18.555
122222212,32.776,-21.606,-18.555
122222222,32.776,-21.606,-18.555
200000002,26.978,-19.653,-11.169
200000012,26.978,-19.653,-11.169
200000022,16.907,-14.587,-7.874
200000110,16.907,-14.587,-7.874
200000120,16.907,-14.587,-7.874
200000200,6.165,-9.155,-7.812
200000210,6.165,-9.155,-7.812
200000220,6.165,-9.155,-10.254
200001001,-1.526,-4.272,-10.254
200001011,-1.526,-4.272,-10.254
200001021,-5.981,-2.014,-11.902
200001102,-5.981,-2.014,-11.902
200001112,-5.981,-2.014,-11.902
200001122,-7.263,-3.784,-12.756
200001202,-7.263,-3.784,-12.756
200001220,-3.967,-4.578,-13.977
200002000,-3.967,-4.578,-13.977
200002010,-3.967,-4.578,-13.977
200002021,0.061,-2.686,-12.451
200002101,0.061,-2.686,-12.451
200002111,4.944,1.892,-9.399
200002121,4.944,1.892,-9.399
200002201,4.944,1.892,-9.399
200002211,8.789,4.883,-4.822
200002221,8.789,4.883,-4.822
200010001,8.789,4.883,-4.822
200010011,12.573,6.531,-0.977
200010021,12.573,6.531,-0.977
200010102,12.573,7.446,3.357
200010112,14.282,7.446,3.357
200010122,14.282,7.446,3.357
200010202,13.245,4.517,8.423
200010212,13.245,4.517,8.423
200010222,13.245,4.517,8.423
200011002,7.202,-0.122,13.550
200011012,7.202,-0.122,13.550
200011022,7.202,-0.122,13.550
200011102,-0.305,-2.747,17.761
200011112,-0.305,-2.747,17.761
200011122,0.732,-2.686,18.799
200011202,0.732,-2.686,18.799
200011220,0.732,-2.686,18.799
200012000,2.258,-3.845,17.822
200012010,2.258,-3.845,17.822
200012020,2.258,-3.845,17.822
200012100,2.747,-4.089,15.930
200012110,2.747,-4.089,15.930
200012120,2.747,-4.089,11.658
200012200,2.747,-2.258,11.658
200012210,2.747,-2.258,11.658
200012220,-0.610,3.479,6.104
200020001,-0.610,3.479,6.104
200020011,-0.610,3.479,6.104
200020021,-7.874,17.029,5.066
200020101,-7.874,17.029,5.066
200020111,-7.874,17.029,5.066
200020121,-11.902,29.785,7.874
200020201,-11.902,29.785,7.874
200020211,-12.756,29.541,12.634
200020221,-12.756,29.541,12.634
200021002,-12.756,29.541,12.634
200021012,-11.902,18.860,17.578
200021022,-11.902,18.860,17.578
200021102,-11.902,18.860,17.578
200021112,-10.437,7.996,20.081
200021122,-10.437,7.996,20.081
200021202,-7.324,2.502,19.714
200021212,-7.324,2.502,19.714
200021222,-7.324,2.502,19.714
200022010,-3.540,0.183,18.921
200022020,-3.540,0.183,18.921
200022100,-3.540,0.183,18.921
200022110,-4.089,-1.404,16.541
200022120,-4.089,-1.404,16.541
200022200,-7.202,1.343,12.207
200022210,-7.202,1.343,12.207
200022220,-7.202,1.343,12.207
200100001,-10.925,10.071,6.104
200100011,-10.925,10.071,6.104
200100021,-10.925,10.071,6.104
200100101,-13.611,19.287,0.427
200100111,-13.611,19.287,0.427
200100121,-13.611,19.287,-2.625
200100201,-14.465,25.269,-2.625
200100211,-14.465,25.269,-2.625
200100222,-15.320,29.053,-4.150
200101002,-15.320,29.053,-4.150
200101012,-15.320,29.053,-4.150
200101022,-15.076,32.166,-4.761
200101102,-15.076,32.166,-4.761
200101112,-15.076,33.447,-4.883
200101200,-13.550,33.447,-4.883
200101210,-13.550,33.447,-4.883
200101220,-9.521,29.053,-3.662
200102000,-9.521,29.053,-3.662
200102011,-9.521,29.053,-3.662
200102021,-2.563,19.653,-0.183
200102101,-2.563,19.653,-0.183
200102111,2.869,9.033,5.920
200102121,2.869,9.033,5.920
200102201,2.869,9.033,5.920
200102211,4.761,1.953,9.583
200102221,4.761,1.953,9.583
200110001,4.761,1.953,9.583
200110011,3.906,-1.221,9.033
200110021,3.906,-1.221,9.033
200110101,3.906,-1.221,4.517
200110111,2.380,-2.563,4.517
200110122,2.380,-2.563,4.517
200110202,2.808,-1.831,-2.686
200110212,2.808,-1.831,-2.686
200110222,2.808,-1.831,-2.686
200111002,6.958,1.038,-10.437
200111012,6.958,1.038,-10.437
200111022,6.958,1.038,-26.062
200111110,14.038,3.296,-16.235
200111120,14.038,3.296,-16.235
200111200,20.996,4.333,-18.372
200111210,20.996,4.333,-18.372
200111220,20.996,4.333,-18.372
200112000,25.208,3.540,-17.883
200112010,25.208,3.540,-17.883
200112020,25.208,3.540,-17.883
200112100,25.940,2.136,-15.442
200112110,25.940,2.136,-15.442
200112121,25.024,0.732,-13.428
200112201,25.024,0.732,-13.428
200112211,25.024,0.732,-13.428
200112221,22.217,-0.549,-12.634
200120001,22.217,-0.549,-12.634
200120011,22.217,-0.549,-12.634
200120021,18.616,-1.465,-12.573
200120102,18.616,-1.465,-12.573
200120112,14.771,-2.686,-11.902
200120122,14.771,-2.686,-11.902
200120202,14.771,-2.686,-11.902
200120212,11.475,-3.967,-10.437
200121000,11.475,-3.967,-10.437
200121010,11.475,-3.967,-10.437
200121020,8.850,-4.578,-8.728
200121100,8.850,-4.578,-8.728
200121110,7.080,-5.127,-7.629
200121121,7.080,-5.127,-7.629
200121201,7.080,-5.127,-7.629
200121211,5.798,-4.272,-8.423
200121221,5.798,-4.272,-8.423
200122001,5.798,-1.587,-11.414
200122011,5.127,-1.587,-11.414
200122022,5.127,-1.587,-11.414
200122102,5.371,2.319,-15.259
200122112,5.371,2.319,-15.259
200122122,5.371,2.319,-15.259
200122202,6.592,5.615,-18.127
200122212,6.592,5.615,-18.127
200122222,6.592,5.615,-18.372
200200010,8.850,6.714,-18.372
200200020,8.850,6.714,-18.372
200200100,10.559,4.944,-16.174
200200110,10.559,4.944,-16.174
200200120,10.559,4.944,-16.174
200200200,10.498,2.136,-11.902
200200210,10.498,2.136,-11.902
200200220,10.498,2.136,-11.902
200201000,8.057,-0.305,-6.287
200201011,8.057,-0.305,-6.287
200201021,2.258,-1.526,-1.953
200201101,2.258,-1.526,-1.953
200201111,2.258,-1.526,-1.953
200201121,-7.019,-1.160,2.380
200201202,-7.019,-1.160,2.380
200201212,-7.019,1.709,5.371
200201222,-18.250,1.709,5.371
200202002,-18.250,1.709,5.371
200202012,-29.602,6.226,5.798
200202022,-29.602,6.226,5.798
200202102,-29.602,6.226,5.798
200202112,-37.109,11.230,5.310
200202122,-37.109,11.230,5.310
200202210,-37.109,11.230,3.845
200202220,-38.330,11.963,3.845
200210000,-38.330,11.963,3.845
200210010,-31.555,6.348,0.366
200210020,-31.555,6.348,0.366
200210100,-31.555,6.348,0.366
200210110,-17.395,0.793,-4.333
200210120,-17.395,0.793,-4.333
200210201,-17.395,0.793,-10.193
200210211,-0.671,0.610,-10.193
200210221,-0.671,0.610,-10.193
200211001,14.893,2.930,-13.062
200211011,14.893,2.930,-13.062
200211021,14.893,2.930,-13.062
200211102,27.649,3.906,-10.864
200211112,27.649,3.906,-10.864
200211122,27.649,3.906,-10.864
200211202,34.973,2.319,-5.188
200211212,34.973,2.319,-5.188
200211222,32.410,1.953,0.793
200212002,32.410,1.953,0.793
200212012,32.410,1.953,0.793
200212022,17.883,5.859,5.005
200212102,17.883,5.859,5.005
200212112,17.883,5.859,5.005
200212122,-2.869,13.794,5.188
200212202,-2.869,13.794,5.188
200212212,-2.869,13.794,5.188
200212222,-22.766,23.132,3.418
200220002,-22.766,23.132,3.418
200220020,-37.537,29.236,3.723
200220100,-37.537,29.236,3.723
200220110,-37.537,29.236,3.723
200220120,-42.175,28.870,10.864
200220200,-42.175,28.870,10.864
200220210,-42.175,28.870,10.864
200220220,-30.701,20.081,23.499
200221000,-30.701,20.081,23.499
200221010,-7.263,4.944,37.292
200221021,-7.263,4.944,37.292
200221101,-7.263,4.944,37.292
200221111,19.653,-9.705,48.279
200221121,19.653,-9.705,48.279
200221201,19.653,-9.705,48.279
200221211,43.823,-18.799,53.833
200221221,43.823,-18.799,53.833
200222001,60.364,-19.714,53.894
200222011,60.364,-19.714,53.894
200222022,60.364,-19.714,53.894
200222102,64.148,-12.756,48.096
200222112,64.148,-12.756,48.096
200222122,64.148,-12.756,48.096
200222202,52.124,0.244,38.086
200222212,52.124,0.244,38.086
200222222,52.124,0.244,22.461
201000002,27.832,18.982,23.804
201000012,27.832,18.982,23.804
201000022,1.038,39.307,6.592
201000102,1.038,39.307,6.592
201000112,1.038,39.307,6.592
201000122,-19.226,53.467,-6.104
201000202,-19.226,53.467,-6.104
201000212,-19.226,53.467,-6.104
201001000,-26.917,54.626,-10.071
201001010,-26.917,54.626,-10.071
201001020,-26.917,41.443,-4.150
201001100,-21.118,41.443,-4.150
201001110,-21.118,41.443,-4.150
201001120,-7.080,19.104,8.667
201001200,-7.080,19.104,8.667
201001210,-7.080,19.104,8.667
201001221,9.644,-5.920,25.024
201002001,9.644,-5.920,25.024
201002011,9.644,-5.920,25.024
201002021,27.588,-27.527,37.903
201002101,27.588,-27.527,37.903
201002111,42.847,-39.978,43.823
201002121,42.847,-39.978,43.823
201002201,42.847,-39.978,43.823
201002211,53.894,-42.542,42.908
201002221,53.894,-42.542,42.908
201010001,53.894,-42.542,42.908
201010011,60.852,-36.438,35.767
201010021,60.852,-36.438,35.767
201010102,60.852,-28.931,29.236
201010112,57.129,-28.931,29.236
201010122,57.129,-28.931,29.236
201010202,40.466,-25.879,24.780
201010212,40.466,-25.879,24.780
201010222,40.466,-25.879,24.780
201011002,23.743,-24.353,14.526
201011012,23.743,-24.353,14.526
201011022,23.743,-24.353,0.244
201011110,6.775,-23.865,0.244
201011120,6.775,-23.865,0.244
201011200,-9.094,-24.414,-13.977
201011210,-9.094,-24.414,-13.977
201011220,-9.094,-24.414,-13.977
201012001,-24.841,-24.658,-27.039
201012011,-24.841,-24.658,-27.039
201012021,-38.025,-21.423,-34.851
201012101,-38.025,-21.423,-34.851
201012112,-38.025,-21.423,-34.851
201012122,-47.180,-9.888,-31.860
201012202,-47.180,-9.888,-31.860
201012220,-47.180,5.737,-13.489
201020000,-52.429,5.737,-13.489
201020010,-52.429,5.737,-13.489
201020020,-52.002,20.630,12.634
201020100,-52.002,20.630,12.634
201020110,-52.002,20.630,12.634
201020120,-49.194,26.184,37.659
201020201,-49.194,26.184,37.659
201020211,-49.194,20.874,53.894
201020221,-50.903,20.874,53.894
201021001,-50.903,20.874,53.894
201021011,-52.490,14.221,59.509
201021021,-52.490,14.221,59.509
201021101,-52.490,14.221,59.509
201021111,-47.241,13.184,54.626
201021121,-47.241,13.184,54.626
201021201,-47.241,13.184,54.626
201021211,-43.396,13.428,41.138
201021222,-43.396,13.428,41.138
201022002,-43.091,10.254,26.428
201022012,-43.091,10.254,26.428
201022022,-43.091,10.254,26.428
201022102,-40.039,7.019,13.916
201022112,-40.039,7.019,13.916
201022122,-40.039,7.019,13.916
201022202,-36.011,3.662,7.263
201022212,-36.011,3.662,7.263
201100000,-27.710,0.061,2.014
201100010,-27.710,0.061,2.014
201100020,-27.710,0.061,2.014
201100100,-18.372,-3.296,-0.854
201100110,-18.372,-3.296,-0.854
201100120,-18.372,-3.296,-0.854
201100201,-10.681,-4.883,-1.953
201100211,-10.681,-4.883,-1.953
201100221,-6.470,-6.897,-4.639
201101002,-6.470,-6.897,-4.639
201101012,-6.470,-6.897,-4.639
201101022,-4.150,-10.925,-9.094
201101102,-4.150,-10.925,-9.094
201101120,-3.601,-15.869,-13.306
201101200,-3.601,-15.869,-13.306
201101210,-3.601,-15.869,-13.306
201101221,-4.944,-20.020,-18.066
201102001,-4.944,-20.020,-18.066
201102011,-4.944,-23.132,-23.804
201102021,-6.836,-23.132,-23.804
201102102,-6.836,-23.132,-23.804
201102112,-7.874,-24.841,-26.611
201102122,-7.874,-24.841,-26.611
201102210,-7.874,-24.841,-24.902
201102220,-6.958,-28.809,-24.902
201110000,-6.958,-28.809,-24.902
201110011,-4.944,-37.659,-19.653
201110021,-4.944,-37.659,-19.653
201110101,-4.944,-37.659,-19.653
201110111,-1.953,-49.622,-14.709
201110122,-1.953,-49.622,-14.709
201110202,1.282,-61.768,-13.306
201110212,1.282,-61.768,-13.306
201110222,1.282,-61.768,-13.306
201111010,5.737,-72.510,-16.479
201111020,5.737,-72.510,-16.479
201111100,11.658,-80.078,-24.170
201111110,11.658,-80.078,-24.170
201111121,11.658,-80.078,-24.170
201111201,15.320,-82.764,-35.461
201111211,15.320,-82.764,-35.461
201111221,15.320,-82.764,-51.086
201112001,14.282,-79.163,-48.889
201112011,14.282,-79.163,-48.889
201112022,9.705,-70.557,-64.697
201112102,9.705,-70.557,-64.697
201112112,9.705,-70.557,-64.697
201112122,3.906,-59.570,-81.787
201112202,3.906,-59.570,-81.787
201112220,-11.719,-47.485,-96.741
201120000,-2.808,-47.485,-96.741
201120010,-2.808,-47.485,-96.741
201120020,-10.986,-32.776,-105.286
201120101,-10.986,-32.776,-105.286
201120111,-10.986,-32.776,-105.042
201120121,-19.104,-16.602,-105.042
201120202,-19.104,-16.602,-105.042
201120212,-24.597,-4.150,-98.694
201120222,-24.597,-4.150,-98.694
201121010,-24.597,-4.150,-98.694
201121020,-26.672,-0.061,-88.989
201121100,-26.672,-0.061,-88.989
201121110,-25.818,-5.737,-76.660
201121121,-25.818,-5.737,-76.660
201121201,-25.818,-5.737,-76.660
201121211,-20.386,-18.738,-62.988
201121222,-20.386,-18.738,-62.988
201122002,-12.329,-36.072,-50.781
201122012,-12.329,-36.072,-50.781
201122100,-12.329,-36.072,-50.781
201122110,-5.127,-52.002,-40.466
201122120,-5.127,-52.002,-40.466
201122200,-0.183,-62.012,-33.936
201122211,-0.183,-62.012,-33.936
201122221,-0.183,-62.012,-33.936
201200001,2.014,-64.819,-32.532
201200011,2.014,-64.819,-32.532
201200021,2.014,-64.819,-35.706
201200102,0.854,-60.791,-35.706
201200112,0.854,-60.791,-35.706
201200122,-1.648,-50.903,-42.053
201200202,-1.648,-50.903,-42.053
201200220,-1.648,-50.903,-42.053
201201000,-6.958,-36.377,-47.424
201201010,-6.958,-36.377,-47.424
201201020,-14.648,-17.761,-50.049
201201101,-14.648,-17.761,-50.049
201201111,-14.648,-17.761,-50.049
201201121,-21.301,0.732,-51.208
201201201,-21.301,0.732,-51.208
201201212,-21.301,12.329,-49.622
201201222,-23.010,12.329,-49.622
201202002,-23.010,12.329,-49.622
201202012,-19.104,13.062,-44.556
201202022,-19.104,13.062,-44.556
201202110,-19.104,13.062,-44.556
201202120,-12.024,5.615,-35.156
201202200,-12.024,5.615,-35.156
201202210,-6.165,-5.432,-22.034
201202220,-6.165,-5.432,-22.034
201210001,-6.165,-5.432,-22.034
201210011,-2.075,-17.761,-9.827
201210021,-2.075,-17.761,-9.827
201210101,-2.075,-33.386,-1.831
201210112,-1.282,-33.142,-1.831
201210122,-1.282,-33.142,-1.831
201210202,-0.305,-46.509,2.991
201210212,-0.305,-46.509,2.991
201211000,-0.305,-46.509,2.991
201211010,0.244,-57.007,4.517
201211020,0.244,-57.007,4.517
201211100,0.488,-60.730,2.014
201211110,0.488,-60.730,2.014
201211120,0.488,-60.730,2.014
201211200,-0.610,-54.016,-3.906
201211210,-0.610,-54.016,-3.906
201211220,-0.610,-54.016,-3.906
201212001,-5.371,-38.025,-11.658
201212011,-5.371,-38.025,-11.658
201212021,-11.230,-15.930,-17.517
201212101,-11.230,-15.930,-17.517
201212112,-11.230,-15.930,-17.517
201212122,-16.724,9.216,-20.691
201212202,-16.724,9.216,-20.691
201212212,-16.724,9.216,-20.691
201212222,-20.813,32.715,-21.179
201220002,-20.813,32.715,-21.179
201220020,-21.729,46.631,-17.639
201220100,-21.729,46.631,-17.639
201220110,-21.729,46.631,-17.639
201220120,-20.020,47.852,-9.277
201220200,-20.020,47.852,-9.277
201220211,-20.020,41.687,1.465
201220221,-17.151,41.687,1.465
201221001,-17.151,41.687,1.465
201221011,-13.245,32.166,12.512
201221021,-13.245,32.166,12.512
201221101,-13.245,32.166,12.512
201221111,-8.118,22.644,21.301
201221121,-8.118,22.644,21.301
201221202,-8.118,22.644,29.358
201221212,-2.441,15.991,29.358
201221222,-2.441,15.991,29.358
201222002,0.061,14.038,38.452
201222012,0.061,14.038,38.452
201222022,0.061,14.038,38.452
201222102,-0.488,17.334,44.922
201222112,-0.488,17.334,44.922
201222122,-0.488,17.334,44.922
201222202,-2.686,23.682,46.265
201222212,-2.686,23.682,46.265
202000000,-4.639,30.029,42.358
202000010,-4.639,30.029,42.358
202000020,-4.639,30.029,42.358
202000100,-5.493,34.363,33.630
202000110,-5.493,34.363,33.630
202000120,-5.493,34.363,33.630
202000200,-5.249,37.720,22.278
202000210,-5.249,37.720,22.278
202000220,-5.249,37.720,10.925
202001000,-3.479,39.795,10.925
202001010,-3.479,39.795,10.925
202001021,-1.343,41.504,3.601
202001101,-1.343,41.504,3.601
202001111,-1.343,41.504,3.601
202001121,1.770,43.518,0.122
202001201,1.770,43.518,0.122
202001211,1.770,43.518,0.122
202001221,5.005,44.006,-1.709
202002001,5.005,44.006,-1.709
202002011,9.521,41.077,-2.991
202002021,9.521,41.077,-2.991
202002101,9.521,41.077,-2.991
202002111,14.099,35.034,-4.333
202002121,14.099,35.034,-4.333
202002202,14.099,35.034,-4.333
202002212,17.151,28.198,-4.944
202002222,17.151,28.198,-4.944
202010002,17.151,28.198,-4.822
202010012,17.822,24.597,-4.822
202010022,17.822,24.597,-4.822
202010102,14.771,22.461,-3.906
202010112,14.771,22.461,-3.906
202010122,14.771,22.461,-3.906
202010202,9.338,20.630,-2.563
202010220,9.338,20.630,-2.563
202011000,9.338,20.630,-2.563
202011010,3.845,19.287,-2.136
202011020,3.845,19.287,-2.136
202011100,0.061,19.226,-1.953
202011110,0.061,19.226,-1.953
